"specialty_key","city_key","city_name","name","kind","source_popularity_score","description","primary_image_url","gallery_json","source_url","imported_at","content_status"
"usak-topalak-1","usak","Uşak","TOPALAK","","12","Topalak İçin Gerekli Malzemeler: 1 çay bardağı ince bulgur 1 baş soğan 1 yumurta 5 su bardağı et suyu 50 gr. tereyağ 2 çorba kaşığı limon suyu 1 çay kaşığı karabiber Tuz Topalak Yapılışı: Bir kabın içinde ince bulgur ,tuz,baharatları,unu,yumurta akını,ilave edip yoğurunuz.Elimizi ıslatıp bilye büyüklüğünde köfteler hazırlayalım.Köfteleri hafifçe un serpilmiş tepsiye alalım.Tepsiyi sallayarak sağa-sola sallayarak köftelerin unlanmasını sağlayalım.Tencereye sıvıyağ ve ince doğranmış soğanları ekleyip kavuralım. Suyu ekledikten sonra tuzunu ilave edelim. Su kaynayınca köfteleri ilave edelim.Yemeğimizi ağır ateşte köfteler yumuşayıncaya kadar pişirip limon suyu ilave ederek servis yapalım. Kaynak: Ebru GÜRBÜZ Uşak Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190923135411048_TOPALAK.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190923135411048_TOPALAK.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190923135411048_TOPALAK.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/04012013/602b17b4-5f00-4673-9804-9e994a8dc1a0.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20231120161747737_Mikla.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/usak/neyenir/topalak-1","2026-09-18T15:23:28.039Z","source_imported"
"usak-keskek284259","usak","Uşak","KEŞKEK ","","12","Keşkek İçin Gerekli Malzemeler: 500 gr keşkeklik buğday 2 adet kuru soğan zeytinyağı tereyağı 4 su bardağı et suyu Sos İçin Gerekli Malzemeler: 250 gr kuşbaşı kuzu eti 1 kaşık biber salçası 2 adet domates 2 adet kuru soğan 2 adet biber 1 tutam kekik Keşkeğin Yapılışı: Keşkeklerimizi akşamdan ıslarız, çömleğimize soğan, zeytinyağı ile birlikte ocağa koyup kavururuz. Soğanlar pembeleşince altını kısarak ocakta bırakırız ilk suyunu çektiğinde bir kaba alıp çırparız daha sonra tekrar boşaltıp et suyu ve tereyağı ilave ederiz. Suyunu çekinceye kadar ocakta kaynatırız suyunu çekince kapatıp sararak demlenmeye bırakırız . Sosun Yapılışı: Soğan, biber, kuşbaşı et, domates, biber salçası küçük çömlekte pişirmeye başlarız. Etin suyunu bırakmasını bekler ve altını kısarak pişirmeye devam ederiz.Etler yumuşayınca altını kapayıp keşkekle birlikte servis yaparız. Kaynak: Dilek ALTINTEN Uşak Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190923101755850_IMG_5879.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190923101755850_IMG_5879.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190923101755850_IMG_5879.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/21022013/40b074e6-233a-457b-83d8-7549e8bdc94b.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190508120531722_zeytinyaglikapuska.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/usak/neyenir/keskek284259","2026-09-18T15:23:28.039Z","source_imported"
"usak-eksili-arapasi","usak","Uşak","EKŞİLİ ARAPAŞI","","12","Ekşili Arapaşı İçin Gerekli Malzemeler: 1 tavuk göğsü 500 gr un 8 adet ekşi erik kuru biber yeterince tuz yarım çay bardağı sıvı yağ 20 gr acı biber salça Ekşili Arapaşı Yapılışı: Önce erikler haşlanır. Sonra kaynamış tuzlu suya unun yarısı boşaltılır. İçinde hiç topak kalmayıncaya kadar özleştirilir. Bir tepsiye soğuması için dökülür. Salça yağ ile kavrulur. Üzerine 1 litre su konur. Bu su ılımadan 5 yemek kaşığı un konur. Haşlanan ekşi eriklerin suyu koyulur. Kuru biberler ilave ederek sürekli karıştırılır. Bu yemeğe haşlanan tavuk etleri koyulur. Servis zamanı hazırlanan iç hamurdan tabağa 3 -4 kaşık koyup üzerine çorbadan koyulur. Kuru biberle servis yapılır. Kaynak: Sebiha ERTÜRK Uşak Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190925160445440_ARAPASI ICIN HAZIRLANAN HAMUR.JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190925160445440_ARAPASI ICIN HAZIRLANAN HAMUR.JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20231121095027969_Orman.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/26082013/32e93ff2-8da0-4dbd-a971-26199f0e8277.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/15022013/3f9adacc-3e93-43ca-92ed-5f8434b2ca50.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/usak/neyenir/eksili-arapasi","2026-09-18T15:23:28.039Z","source_imported"
"usak-comlek-eti","usak","Uşak","ÇÖMLEK ETİ ","","12","Çömlek Eti İçin Gerekli Malzemeler: 1 Kilo Kuzu Budu 1 adet orta boy soğan 3 adet kuru biber 50 gr tereyağı 2 diş sarımsak 1 çay kaşığı tuz 1 yemek kaşığı salça 1 tutam karabiber Yapılışı: Etleri ceviz büyüklüğünde doğrayalım. Sonra yıkayıp süzgeçten geçirelim. Çömleği hafif ateşe koyalım ve tereyağını ısınan çömleğin içine atalım. Yağımız eridikten sonra etleri ilave edip tahta kaşıkla karıştırarak kavuralım. Etimiz suyunu çekince salçasını ilave edelim. Salça ve eti kavurduktan sonra 2 su bardağı sıcak su ilave edelim.Soğanı dörde bölüp içine atalım. Sarımsağı ekleyelim. Daha sonra biberleri ve toz karabiberi içine atalım. Kaynadıktan sonra kısık ateşe alalım. Biraz tuz ilave edelim. Un ve sudan yapılmış hamurla çömleğin kapağı kapatılır. Kor ateşte 3 saat pişirdikten sonra servise hazırlayalım. Kaynak: Gülümser DEMİRER","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190923095529226_comlek eti.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190923095529226_comlek eti.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180201095218569_trabzonyoreselyemekkitabi_Sayfa_047_Goruntu_0001.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/20082013/13b14483-a24c-43cd-a1eb-b4409023b3f1.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/usak/neyenir/comlek-eti","2026-09-18T15:23:28.039Z","source_imported"
"usak-un-helvasi-1","usak","Uşak","UN HELVASI","","12","Un Helvası İçin Gerekli Malzemeler: 1 kg un, 650 gr sıvı yağ, 1,350 kg şeker, 2 litre su. Yapılışı: Çömleği ateşe koyalım, hafif ısınınca yağını ilave edelim, unu da koyup tahta kaşıkla pembeleşinceye kadar karıştıralım. Ayrıca başka bir kapta şerbetimizi kaynatalım iyice pembeleşince unumuza şerbeti ilave edelim, iyice karıştıralım. Şerbeti çekinceye kadar karıştıralım sonra soğumaya bırakalım. İster soğuk, ister sıcak servis edilir. Kaynak: Gülümser DEMİREL","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190924100837765_UN HELVASI (8).JPG?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190924100837765_UN HELVASI (8).JPG?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190923101755850_IMG_5879.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170220095030876_10.png?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/01032013/e846a725-47f3-4606-a391-fc2a0a620c6d.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/usak/neyenir/un-helvasi-1","2026-09-18T15:23:28.039Z","source_imported"
"van-tuzlu-balik","van","Van","TUZLU BALIK","","47","Malzemeler: - İnci Kefali ( Van balığı) -Tuz -Su Van gölünde yaşayan inci kefalinden yapılır. Genellikle avlanmanın yasak olduğu bahar ve yaz ayları için hazırlanır. Temiz suyla yıkanan balıkların suyu iyice süzüldükten sonra geniş bir leğende tuzlanarak her gün karıştırmak suretiyle üç gün bekletilir. Bu süre zarfında tuzlanmış balığın üzerine bozulup, kokuşmasını önlemek amacıyla acı yaprak denen bir bitki konularak muhafaza edilir. üçüncü günün sonunda temiz suyla yıkandıktan sonra süzülmesi beklenir. Suyu iyice süzülen balıklar kasa yada dibi delinmiş bir bidona karınları bir birine değmeyecek şekilde, bir sıra balık dizildikten sonra üstünü tamamen kapatak kadar tuz dökülerek bir sıra daha balık konur. bidon yada kasa dolana kadar bu işleme devam edilir. Serin yerde muhafaza edilir. Yapılışı: Balık kızartılmadan önce suda bir iki saat bekletilir. Sudan alınan balıklar süzgeçte iyice süzülür. K&acirc;ğıt havlu arasında tamamen suyu alınan balıklar kor ateşte ya da elektrikli ızgarada kızartılır. Yanında ayran aşı veya bulgur pilavıyla yenir. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II, Sayfa: 222","https://www.kulturportali.gov.tr/repoKulturPortali/large/28012013/4d3da84b-47bb-407a-90e9-679a98a29deb.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/28012013/4d3da84b-47bb-407a-90e9-679a98a29deb.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/28012013/4d3da84b-47bb-407a-90e9-679a98a29deb.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/uploads/cigleme.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/07072014/296b0127-5be5-40ab-aa80-ed48ef8f86e5.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/tuzlu-balik","2026-09-18T15:23:28.039Z","source_imported"
"van-kurt-koftrs","van","Van","KÜRT KÖFTESİ","","47","Kürt Köftesi için Gerekli Malzemeler: soğan köftelik bulgur tuz reyhan pul biber Kürt Köftesi Yapılışı: Soğan ufak ufak doğranır. Bir tencereye bırakılır, üzerine köftelik bulgur, tuz, reyhan isteğe göre pul biber ilave edilir. Tüm bu malzemeye, üzerini çok fazla örtmeyecek şekilde sıcak su dökülür ve ocakta birkaç dakika suyunu çekene kadar bekletilir. Ağzı kapalı olarak soğuyana kadar bekletilir. Soğuyan malzeme bir tepsiye dökülür, az miktarda unla beraber bulgur bir birini tutuncaya kadar yoğrulur. Ve avuç içinde hafif bastırılarak köfteler hazırlanır. Bir tencereye tekrar su koyulur ve tuz ilave ederek kaynatılır, köfteler bu suya atılarak pişirilir. Sudan tabağa alınan bitkilerin üzerine sarımsaklı yoğurt dökülür. Sosu için sadeyağ eritilerek biber ilave edilir. Bu sosta yoğurt üzerine dökülerek servis edilir. Yanında turşu ya da turpla yenir. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II, Sayfa: 220 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/94fb488d-03aa-48d7-a48b-0d6789bf8524.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/94fb488d-03aa-48d7-a48b-0d6789bf8524.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/94fb488d-03aa-48d7-a48b-0d6789bf8524.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20170220004445186_4.png?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/01022013/a0c4d8e6-82ca-41e1-8c07-fa80edd44f37.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/kurt-koftrs","2026-09-18T15:23:28.039Z","source_imported"
"van-helse","van","Van","HELİSE","","47","Malzemesi: - dövme(den) - kemiksiz kırmızı et - et suyu - tereyağ Yapılışı: Den akşamdan suya bırakılır sabaha kadar bekletilir. Sonra suyu süzülür bir tencereye alınır. İyice pişirilecek kadar su koyulur parmak arasında ezilecek kıvama geldiğinde ateşten alınır. Ayrı bir kapta kırmız eti pişirilir, kemiklerinden ayrılır pişmiş olan den ile karıştırılır. Tahta kaşık yardımıyla sürekli karıştırarak ikisi birlikte pişirilir bu sırada tuz ilave edilip ayrıca et suyu da azar azar tencereye ilave edilir. Karıştırma işlemine etler tel tel olup den de ezilip muhallebi kıvamına gelinceye kadar devam edilir. Tabaklara alınan helise üzerine tereyağı eritilip dökülerek turşu ile servis yapılır. NOT: Helise kırmızı et ile de yapılır. Den, kemikli etle birlikte aynı şekilde kıvama gelinceye kadar pişirilir. Etler kemikten ayrılacak duruma gelince kemikler içinden çıkartılır, aynı şekilde servis yapılır. Kaynak: Van Kültür ve Turizm Envanteri III Halk Kültürü II, Sayfa: 225","https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/a373e737-00dd-4b5f-8fd4-a6af93ee1489.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/a373e737-00dd-4b5f-8fd4-a6af93ee1489.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/a373e737-00dd-4b5f-8fd4-a6af93ee1489.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622110024553_helise.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/15012013/9943d4c7-5f0f-4719-aba8-d6c7a685589d.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/helse","2026-09-18T15:23:28.039Z","source_imported"
"van-cilbir495820","van","Van","CILBIR","","47","Cılbır İçin Gerekli Malzemeler: soğan salça tuz pul biber pirinç zeytirun kavurma yumurta Cılbır Yapılışı: Doğranmış soğan yağda pembeleşinceye kadar kavrulur. Salça, tuz, pul biber ilave edilir. Yeterince su bırakılıp kaynatılır. Pirinç eklenir ve pişinceye kadar kaynatmaya devam edilir. Diğer tarafta Kayganak hazırlanır. Parçalanıp yemeğe ilave edilir. Bir tutam zeytirun katılıp tatlandırılır. Ayrıca isteğe göre kavurmalı olarak ta pişirilir. Kavurmalı cılbır yapıldığı zaman yumurtaları içersine lop olarak kırılır. Arzuya göre yumurtası ile kavurması ayrıca ezilerek te yenir. Tandır ekmeği, turp ya da turşu ile servis edilir. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II, Sayfa: 227 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/15022013/cbd166e3-09c7-4f57-be66-dd8bb9d01a0a.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/15022013/cbd166e3-09c7-4f57-be66-dd8bb9d01a0a.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/15022013/cbd166e3-09c7-4f57-be66-dd8bb9d01a0a.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190508115029358_tereyagliuzunpakla.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20190508114514780_sirkelikellecorbasi.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/cilbir495820","2026-09-18T15:23:28.039Z","source_imported"
"van-keledos","van","Van","KELEDOŞ","","47","Keledoş Malzemeleri: Nohut Mercimek Akpancar Dövme(den) Soğan Kavurma Et suyu Kurut (kurutulmuş çökelek) Keledoş Yapılışı: Nohut, mercimek, akpancar ve dövme(den) ayrı kaplarda su ile pişirilir. Soğan kavrulur kavurma ilave edilir. Haşlanan malzemeler katılarak ve et suyu ilave edilerek sürekli karıştırılarak pişirilir. Ezilmiş kurut (kurutulmuş çökelek) ilave edilip bir süre daha pişirilerek servis tabağına alınır. Üzerine tereyağı ve kırmızı biberli sos dökülüp servis yapılır. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II, Sayfa: 227 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622104434262_keledos.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622104434262_keledos.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622104434262_keledos.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/19022013/9a571133-23e9-4c42-a962-d9ed9e50f1f0.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/22082014/e2469ba4-b622-4947-b9a3-18a65dc0f563.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/keledos","2026-09-18T15:23:28.039Z","source_imported"
"van-etl-kofte-acem-koftes","van","Van","ETLİ KÖFTE (ACEM KÖFTESİ)","","47","Etli Köfte (Acem Köftesi) Malzemeleri: Yağsız kıyma Pirinç İnce bulgur Lepe Tuz, karabiber, pul biber Reyhan Zeytirun (Tarhun Otu) Salça Etli Köfte (Acem Köftesi) Yapılışı: İki kez çekilmiş yağsız kıyma, pirinç, ince bulgur, lepe, tuz, karabiber, pul biber, reyhan, zeytirun, salça kullanılarak yapılır. Lepe akşamdan ıslatılır, diğer malzemelerle birlikte iyice yoğrulur avuç içinde büyükçe köfteler yapılır diğer tarafta pişirme suyu hazırlanır, soğan doğranıp yağda pembeleştirilir salça ilave edilir yeterince su konulur kaynatılır bu suya reyhan, zeytirun ilave edilir hazırlanmış olan köfteler bu suya atılıp pişirilir servis yapılır. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II, Sayfa: 228 Van Geleneksel Mutfak","https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/a651ae66-18d0-4dae-a943-bd1afdade33e.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/a651ae66-18d0-4dae-a943-bd1afdade33e.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/a651ae66-18d0-4dae-a943-bd1afdade33e.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/18022013/e216a01b-5ab5-4b3f-bc98-3ed4f1426fbe.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/07032013/d0307b5d-91ee-417e-ac23-a915dbe9ff19.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/etl-kofte-acem-koftes","2026-09-18T15:23:28.039Z","source_imported"
"van-gavut","van","Van","GAVUT","","47","Malzemeler: - Yağ - Buğday - ( İsteğe göre bal ve ya gül reçeli) Mevisiminde alınan buğday kavrulur, el değirmeni yada havanda öğütülerek kavut haline getirirlir. Hafif kızdırılan yağ un halindeki kavut'a yedirilir. Kahvaltıda isteğe göre üzerine bal yada gül reçeli dökülerek yenilir. Kaynak: Van Kültür ve Turizm Envanteri III. Halk Kütürü II. sayfa 232","https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/6daec1a6-1aad-45b5-986b-40c909ea8676.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/6daec1a6-1aad-45b5-986b-40c909ea8676.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/05022013/6daec1a6-1aad-45b5-986b-40c909ea8676.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/04012013/37dc4c4b-d6ac-4bd6-8a4d-1e37f27ef7aa.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/28022013/38e9732a-c2a0-42e9-aea6-77a7c513e477.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/gavut","2026-09-18T15:23:28.039Z","source_imported"
"van-ayran-asi-1","van","Van","AYRAN AŞI","","47","Ayran Aşı İçin Gerekli Malzemeler Nelerdir? 0.5 kg yoğurt 1 Yumurta 1 Kaşık un 1 Su bardağı dövme (den) 1 Adet kabak Yarım demet evelik Yarım demet kişniş Ayran Aşı Nasıl Hazırlanır? Yoğurt az miktarda su ile sulandırılır. Koyu ayran kıvamına getirilir. İçine bir adet yumurta, bir kaşık un ilave edilir. Sürekli karıştırılarak kaynatılır. Aksi taktirde ayranda çürüme olur. Önceden pişirilmiş den, küçük küpler halinde doğranmış kabak ilave edilir. Bir-iki taşım kaynatılır. İnce doğranmış evelik ilave edilir. Kabağı ve evelikleri pişince üzerine ince kıyılmış kişniş dökülür. Servis yapıldığı zaman isteğe göre üzerine tekrar kişniş ilave edilebilir. Arzuya göre Van Balığının her çeşidiyle servis yapılır. Kaynak: Van Kültür ve Turizm Envanteri III","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622112552848_ayran asi.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622112552848_ayran asi.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/10012013/ffb2dd70-ae6a-4d76-8cf8-b174e1dc9c5d.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20200203133400342_DSC04900.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20221005153148265_cizlama.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/ayran-asi-1","2026-09-18T15:23:28.039Z","source_imported"
"van-ciger-koftesi","van","Van","CİĞER KÖFTESİ","","47","Ciğer Köftesi İçin Gerekli Malzemeler Nelerdir? 1/2 kg karaciğer 1 Kuru soğan 1/2 kg köftelik bulgur Bir tutam karabiber, pul biber, tuz salça reyhan maydanoz yeşil soğan Ciğer Köftesi Nasıl Hazırlanır? Karaciğerden yapılır. Ciğer ile soğan kıyma makinesinden çekilir. Ciğer miktarı kadar köftelik bulgur, tuz, karabiber, pul biber, reyhan katılır, yoğrulur ve yarım saat dinlendirilir. Avuç içinde yuvarlak köfteler yapılır. Bir tencerede salçalı su hazırlanır. Köfteler bu suda pişirilir. Tabağa alındığında üzerine biberli, sadeyağlı sos dökülür. Bunun üzerine de ince kıyılmış maydanoz ve yeşil soğan dökülerek turşu ile yenir. Pişirme suyuna salça katılmadan da pişirilebilir. Kaynak: Van Kültür ve Turizm Envanteri III, Halk Kültürü II Sayfa: 226","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622112036011_ciger koftesii.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180622112036011_ciger koftesii.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/18022013/14a2fd6f-bb3a-485f-99ee-05c77cdae290.JPG?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20231122145153015_Muceddere.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/12032013/2da58f7c-42b7-42e8-bfc1-d87a4ef20dbb.JPG?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/ciger-koftesi","2026-09-18T15:23:28.039Z","source_imported"
"van-kade-corek","van","Van","KADE (KETE)","","47","Malzemesi: -Süt ya da Yoğurt -Yağ - Ceviz - UN Yapılışı: Yoğurt/süt, yağ, toz şeker ve un karışıtırılarak hamur elde edilir. Diğer taraftan yağ ve un kavrularak iç malzemesi elde edilir. Bu malzemenin üzerine ceviz içi dökülerek karıştırılır. hazırlanan hamurdan alınan parçalarla yufkalar hazırlanır. Yufkanın içine hazırlanan çevizli malzeme dökülür ve yufka kapatılır. kanarları bastırılır üzerine isteğe göre şekiller yapılabilir. üzerine yuğurt sürülüp tandırda pişirilir. Kaynak: Doç. Dr. Elvan Ocak, Van Mutfak Kültürü sayfa 144","https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180625091000626_kade.jpg?format=jpg&quality=50","[""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180625091000626_kade.jpg?format=jpg&quality=50"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/SehirRehberi//TurkMutfagi/20180625091000626_kade.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/04012013/602b17b4-5f00-4673-9804-9e994a8dc1a0.jpg?format=jpg&quality=85"",""https://www.kulturportali.gov.tr/repoKulturPortali/large/07012013/06b1fea0-ac9c-4c0e-a25a-fbfcf999cc74.jpg?format=jpg&quality=85""]","https://www.kulturportali.gov.tr/turkiye/van/neyenir/kade-corek","2026-09-18T15:23:28.039Z","source_imported"
